Tarih,YEARWEEK_x_x,KT1,KT2,KT3,KT4,KT5,KT6,KT7,KT8,KT9,KT10,KT11,KT12,KT13,KT14,KT15,YEARWEEK_y_x,KT16,KT17,KT18,KT19,KT20,KT21,KT22,KT23,KT24,KT25,KT26,KT49,KT50,KT51,KT52,YEARWEEK_x_y,KA1,KA2,KA3,KA4,KA5,KA6,KA7,KA8,KA9,KA10,KA11,KA12,KA13,KA14,KA15,YEARWEEK_y_y,KA16,KA17,KA18,KA19,KA20,KA21,KA22,KA23,KA24,KA25,KA26,KA49,KA50,KA51,KA52
2016-04-22,0.0,11737234.0,28305.0,412622.0,911078.0,715740.0,21652.0,349299.0,654070.0,1012333.0,211915.0,555330.0,146271.0,54790.0,11062.0,192590.0,0.0,2198133.0,444784.0,88840.0,458230.0,267997.0,551821.0,350300.0,483237.0,427817.0,773754.0,148601.0,266663.0,1233689.0,705046.0,554464.0,0.0,90205236.0,53220.0,942480.0,6982588.0,6765987.0,39814.0,1616055.0,2172563.0,10585274.0,617128.0,3786295.0,453598.0,408519.0,144817.0,329184.0,0.0,28801132.0,1675533.0,201770.0,3494748.0,1375556.0,1550762.0,3312483.0,1076056.0,11406142.0,979472.0,763104.0,670956.0,6020161.0,1775123.0,26630.0
2016-04-29,0.0,11534759.0,27035.0,416429.0,909581.0,678847.0,22603.0,333949.0,660616.0,923227.0,204156.0,529040.0,157149.0,52299.0,11169.0,176591.0,0.0,2117110.0,452507.0,86353.0,391023.0,274866.0,662599.0,303523.0,479441.0,410658.0,862657.0,143459.0,247872.0,1371007.0,705046.0,557204.0,0.0,85331371.0,52162.0,868898.0,6791386.0,6349184.0,37290.0,1487041.0,2114581.0,9262587.0,570975.0,3281406.0,456058.0,390900.0,137315.0,311575.0,0.0,27892642.0,1707676.0,183520.0,3220260.0,1305092.0,1688380.0,2861837.0,1052804.0,11042530.0,1007631.0,711024.0,546617.0,5769379.0,1775123.0,26546.0
2016-05-06,0.0,11667009.0,26301.0,389609.0,912307.0,673774.0,24739.0,326532.0,683038.0,919529.0,211655.0,556971.0,159908.0,63264.0,9981.0,201937.0,0.0,2098995.0,460276.0,85373.0,399406.0,282726.0,637900.0,336336.0,475508.0,407809.0,932093.0,126614.0,264428.0,1510839.0,773973.0,548471.0,0.0,84425345.0,52785.0,823314.0,6688667.0,6169256.0,44069.0,1439345.0,2253795.0,9052249.0,579159.0,3293571.0,449937.0,476478.0,123782.0,346065.0,0.0,27435032.0,1817655.0,181735.0,3473222.0,1246061.0,1608125.0,3180531.0,1007273.0,10370264.0,1076025.0,661828.0,575122.0,6078542.0,1702251.0,26946.0
2016-05-13,0.0,12740892.0,31601.0,384554.0,959098.0,700016.0,21889.0,297619.0,700718.0,1019849.0,221511.0,537438.0,164320.0,51953.0,11136.0,273464.0,0.0,2128571.0,472364.0,85824.0,412822.0,262280.0,575253.0,374094.0,457541.0,440224.0,1781435.0,112310.0,263008.0,1276453.0,676523.0,1498700.0,0.0,91753254.0,56873.0,868370.0,7066693.0,6634806.0,38904.0,1612467.0,2547893.0,10765294.0,590202.0,3729344.0,478213.0,396883.0,148367.0,569699.0,0.0,28844159.0,2053291.0,201074.0,3671583.0,1325767.0,1540323.0,3506401.0,1078215.0,11695480.0,1082518.0,631252.0,619183.0,6018676.0,1632710.0,24954.0
2016-05-20,0.0,11549441.0,28429.0,373852.0,958179.0,692109.0,22010.0,300402.0,633090.0,972156.0,217244.0,571168.0,171061.0,46575.0,12072.0,200899.0,0.0,2115490.0,458169.0,86199.0,415858.0,263126.0,530055.0,318040.0,452563.0,445594.0,850529.0,163338.0,251234.0,1270080.0,691598.0,559435.0,0.0,91407652.0,58671.0,882468.0,7348712.0,6757452.0,49461.0,1501010.0,2125580.0,10130518.0,573115.0,4535652.0,516122.0,378151.0,162393.0,379777.0,0.0,29235275.0,1670439.0,198127.0,3228021.0,1365869.0,1464248.0,3188853.0,1103375.0,11856232.0,1137556.0,822301.0,738274.0,6234508.0,1804017.0,22413.0
2016-05-27,0.0,11646123.0,28071.0,387051.0,897247.0,691715.0,24131.0,341374.0,628601.0,842667.0,213802.0,547044.0,187962.0,49669.0,9700.0,187262.0,0.0,2067008.0,436314.0,87714.0,404945.0,277968.0,609663.0,340478.0,457812.0,400750.0,1149116.0,134128.0,243931.0,1407112.0,734472.0,624085.0,0.0,85508174.0,53719.0,813824.0,6991977.0,6374501.0,39061.0,1406338.0,1982386.0,8431311.0,555299.0,3469628.0,503739.0,368130.0,127766.0,337017.0,0.0,28011711.0,1556800.0,187762.0,3238148.0,1294986.0,1629486.0,3302867.0,1030152.0,11084775.0,1442398.0,686541.0,587852.0,5989801.0,1746194.0,27525.0
2016-06-03,0.0,12511917.0,28506.0,418437.0,965817.0,704629.0,24536.0,436504.0,657757.0,890859.0,218926.0,618844.0,192822.0,62808.0,11138.0,186652.0,0.0,2155784.0,465934.0,92502.0,390566.0,305432.0,705899.0,313899.0,476711.0,446615.0,1347893.0,130056.0,262391.0,1761785.0,802751.0,567398.0,0.0,86639160.0,57564.0,827440.0,7360231.0,6408785.0,44570.0,1381500.0,1986815.0,9028291.0,581072.0,3424236.0,519628.0,426921.0,136011.0,332158.0,0.0,28077040.0,1622994.0,189625.0,3215113.0,1350421.0,1683481.0,2957260.0,1041081.0,11198240.0,1583609.0,640273.0,564801.0,6121363.0,1738856.0,26690.0
2016-06-10,0.0,11460893.0,30411.0,353889.0,939496.0,684712.0,23814.0,359330.0,653432.0,777272.0,223554.0,480501.0,165929.0,51140.0,7367.0,179780.0,0.0,2227761.0,406706.0,85487.0,374655.0,323194.0,561114.0,357020.0,443223.0,365754.0,1009822.0,114005.0,261525.0,1311911.0,700406.0,794416.0,0.0,83385804.0,54146.0,787115.0,6819255.0,6675878.0,40998.0,1280483.0,2098339.0,8134832.0,615734.0,3108026.0,447019.0,357710.0,105592.0,354099.0,0.0,29447350.0,1482337.0,184014.0,3119956.0,1332177.0,1485465.0,3418331.0,971528.0,8961096.0,878318.0,630777.0,595229.0,5798018.0,1630462.0,26450.0
2016-06-17,0.0,11670557.0,29415.0,381233.0,944154.0,665243.0,27045.0,386459.0,714112.0,909307.0,240218.0,551159.0,163997.0,54435.0,5286.0,166232.0,0.0,2080582.0,432746.0,89993.0,426025.0,366355.0,571268.0,355363.0,463646.0,358457.0,856285.0,145728.0,285814.0,1432848.0,737171.0,635948.0,0.0,85021732.0,51816.0,846741.0,6833149.0,6410329.0,48252.0,1372088.0,2393725.0,9548244.0,642261.0,3941072.0,439220.0,350930.0,94755.0,295423.0,0.0,28204679.0,1566377.0,189427.0,3263691.0,1509553.0,1525880.0,3341554.0,1006672.0,8740894.0,923646.0,769480.0,711874.0,6694420.0,1704107.0,26466.0
2016-06-24,0.0,11837376.0,29983.0,388106.0,977755.0,644129.0,25215.0,360763.0,1009720.0,1057051.0,237368.0,517773.0,176823.0,58280.0,5549.0,149901.0,0.0,2055962.0,449389.0,98876.0,403216.0,385722.0,552772.0,330616.0,438195.0,377317.0,731721.0,132870.0,242304.0,1467746.0,705593.0,517303.0,0.0,86830772.0,53520.0,893338.0,7233742.0,6246623.0,43627.0,1314033.0,2503269.0,11221881.0,592986.0,3497162.0,468752.0,360411.0,104360.0,234774.0,0.0,28714930.0,1592219.0,219772.0,3193780.0,1562900.0,1486814.0,3161844.0,1039778.0,8942324.0,894111.0,658768.0,595054.0,6312900.0,1667608.0,26551.0
